ID,Class,Path,Band
24.3337.1055,RRab,24.3337.1055.dat,1.0
24.3338.23,EC,24.3338.23.dat,1.0
24.3338.27,LPV,24.3338.27.dat,1.0
24.3338.31,EC,24.3338.31.dat,1.0
24.3338.44,LPV,24.3338.44.dat,1.0
24.3338.582,RRab,24.3338.582.dat,1.0
24.3338.818,RRab,24.3338.818.dat,1.0
24.3338.1003,RRab,24.3338.1003.dat,1.0
24.3339.30,LPV,24.3339.30.dat,1.0
24.3339.56,EC,24.3339.56.dat,1.0
24.3339.141,EC,24.3339.141.dat,1.0
24.3339.188,EC,24.3339.188.dat,1.0
24.3339.556,EC,24.3339.556.dat,1.0
24.3339.641,RRab,24.3339.641.dat,1.0
24.3339.654,RRc,24.3339.654.dat,1.0
24.3339.718,RRab,24.3339.718.dat,1.0
24.3340.27,LPV,24.3340.27.dat,1.0
24.3340.114,EC,24.3340.114.dat,1.0
24.3340.851,RRab,24.3340.851.dat,1.0
24.3341.12,LPV,24.3341.12.dat,1.0
24.3341.13,LPV,24.3341.13.dat,1.0
24.3341.17,LPV,24.3341.17.dat,1.0
24.3341.45,EC,24.3341.45.dat,1.0
24.3341.167,EC,24.3341.167.dat,1.0
24.3341.593,RRab,24.3341.593.dat,1.0
24.3341.611,RRab,24.3341.611.dat,1.0
24.3341.714,RRab,24.3341.714.dat,1.0
24.3342.43,LPV,24.3342.43.dat,1.0
24.3342.78,LPV,24.3342.78.dat,1.0
24.3342.665,RRab,24.3342.665.dat,1.0
24.3342.745,RRab,24.3342.745.dat,1.0
24.3343.18,EC,24.3343.18.dat,1.0
24.3343.23,Cep_1,24.3343.23.dat,1.0
24.3343.63,EC,24.3343.63.dat,1.0
24.3343.574,RRc,24.3343.574.dat,1.0
24.3344.17,LPV,24.3344.17.dat,1.0
24.3344.19,LPV,24.3344.19.dat,1.0
24.3344.23,Cep_1,24.3344.23.dat,1.0
24.3344.39,Cep_1,24.3344.39.dat,1.0
24.3344.104,EC,24.3344.104.dat,1.0
24.3344.379,RRab,24.3344.379.dat,1.0
24.3345.25,LPV,24.3345.25.dat,1.0
24.3345.26,LPV,24.3345.26.dat,1.0
24.3345.27,Cep_0,24.3345.27.dat,1.0
24.3345.113,EC,24.3345.113.dat,1.0
24.3345.138,EC,24.3345.138.dat,1.0
24.3345.601,RRab,24.3345.601.dat,1.0
24.3345.614,RRab,24.3345.614.dat,1.0
24.3345.646,EC,24.3345.646.dat,1.0
24.3346.25,EC,24.3346.25.dat,1.0
24.3346.31,EC,24.3346.31.dat,1.0
24.3346.78,EC,24.3346.78.dat,1.0
24.3346.298,EC,24.3346.298.dat,1.0
24.3347.119,EC,24.3347.119.dat,1.0
24.3347.303,RRab,24.3347.303.dat,1.0
24.3457.2,LPV,24.3457.2.dat,1.0
24.3457.10,EC,24.3457.10.dat,1.0
24.3457.231,RRab,24.3457.231.dat,1.0
24.3458.10,LPV,24.3458.10.dat,1.0
24.3458.12,LPV,24.3458.12.dat,1.0
24.3458.14,Cep_0,24.3458.14.dat,1.0
24.3458.15,LPV,24.3458.15.dat,1.0
24.3458.167,EC,24.3458.167.dat,1.0
24.3458.464,EC,24.3458.464.dat,1.0
24.3458.571,RRab,24.3458.571.dat,1.0
24.3458.739,RRc,24.3458.739.dat,1.0
24.3458.816,RRab,24.3458.816.dat,1.0
24.3458.871,RRab,24.3458.871.dat,1.0
24.3459.189,EC,24.3459.189.dat,1.0
24.3459.239,EC,24.3459.239.dat,1.0
24.3459.501,RRab,24.3459.501.dat,1.0
24.3459.714,RRab,24.3459.714.dat,1.0
24.3459.811,RRab,24.3459.811.dat,1.0
24.3460.26,LPV,24.3460.26.dat,1.0
24.3460.32,LPV,24.3460.32.dat,1.0
24.3460.47,Cep_0,24.3460.47.dat,1.0
24.3460.518,RRab,24.3460.518.dat,1.0
24.3460.597,RRab,24.3460.597.dat,1.0
24.3461.15,Cep_0,24.3461.15.dat,1.0
24.3461.79,EC,24.3461.79.dat,1.0
24.3461.513,RRab,24.3461.513.dat,1.0
24.3461.758,RRc,24.3461.758.dat,1.0
24.3461.849,RRc,24.3461.849.dat,1.0
24.3462.12,LPV,24.3462.12.dat,1.0
24.3462.524,RRab,24.3462.524.dat,1.0
24.3463.28,LPV,24.3463.28.dat,1.0
24.3463.378,RRab,24.3463.378.dat,1.0
24.3463.413,RRc,24.3463.413.dat,1.0
24.3464.17,LPV,24.3464.17.dat,1.0
24.3464.24,EC,24.3464.24.dat,1.0
24.3464.46,EC,24.3464.46.dat,1.0
24.3464.53,EC,24.3464.53.dat,1.0
24.3464.55,EC,24.3464.55.dat,1.0
24.3464.107,EC,24.3464.107.dat,1.0
24.3464.508,RRab,24.3464.508.dat,1.0
24.3465.17,LPV,24.3465.17.dat,1.0
24.3465.29,Cep_0,24.3465.29.dat,1.0
24.3465.70,EC,24.3465.70.dat,1.0
24.3465.575,RRab,24.3465.575.dat,1.0
24.3465.592,RRc,24.3465.592.dat,1.0
24.3466.13,LPV,24.3466.13.dat,1.0
24.3466.14,LPV,24.3466.14.dat,1.0
24.3466.570,RRab,24.3466.570.dat,1.0
24.3466.597,RRab,24.3466.597.dat,1.0
24.3466.667,RRab,24.3466.667.dat,1.0
24.3467.120,EC,24.3467.120.dat,1.0
24.3467.277,EC,24.3467.277.dat,1.0
24.3467.524,RRab,24.3467.524.dat,1.0
24.3467.561,EC,24.3467.561.dat,1.0
24.3467.582,RRab,24.3467.582.dat,1.0
24.3467.619,RRab,24.3467.619.dat,1.0
24.3467.736,RRab,24.3467.736.dat,1.0
24.3468.12,Cep_0,24.3468.12.dat,1.0
24.3468.51,EC,24.3468.51.dat,1.0
24.3579.1756,LPV,24.3579.1756.dat,1.0
24.3580.1658,LPV,24.3580.1658.dat,1.0
24.3580.2131,UNK,24.3580.2131.dat,1.0
24.3580.2340,RRc,24.3580.2340.dat,1.0
24.3580.2504,RRc,24.3580.2504.dat,1.0
24.3581.1595,LPV,24.3581.1595.dat,1.0
24.3581.1601,Cep_0,24.3581.1601.dat,1.0
24.3581.2110,RRc,24.3581.2110.dat,1.0
24.3581.2240,RRab,24.3581.2240.dat,1.0
24.3581.2290,RRab,24.3581.2290.dat,1.0
24.3581.2348,RRc,24.3581.2348.dat,1.0
24.3582.1478,Cep_1,24.3582.1478.dat,1.0
24.3582.1487,LPV,24.3582.1487.dat,1.0
24.3582.1515,EC,24.3582.1515.dat,1.0
24.3582.1942,EC,24.3582.1942.dat,1.0
24.3582.2281,EC,24.3582.2281.dat,1.0
24.3583.1503,LPV,24.3583.1503.dat,1.0
24.3583.1528,Cep_0,24.3583.1528.dat,1.0
24.3583.1558,LPV,24.3583.1558.dat,1.0
24.3583.2522,RRab,24.3583.2522.dat,1.0
24.3584.312,EC,24.3584.312.dat,1.0
24.3584.618,RRab,24.3584.618.dat,1.0
24.3584.627,RRab,24.3584.627.dat,1.0
24.3584.655,RRab,24.3584.655.dat,1.0
24.3585.21,LPV,24.3585.21.dat,1.0
24.3585.23,EC,24.3585.23.dat,1.0
24.3585.31,EC,24.3585.31.dat,1.0
24.3585.162,EC,24.3585.162.dat,1.0
24.3586.12,LPV,24.3586.12.dat,1.0
24.3586.507,RRab,24.3586.507.dat,1.0
24.3586.694,RRc,24.3586.694.dat,1.0
24.3586.720,RRc,24.3586.720.dat,1.0
24.3587.21,Cep_1,24.3587.21.dat,1.0
24.3587.160,EC,24.3587.160.dat,1.0
24.3587.427,UNK,24.3587.427.dat,1.0
24.3587.586,RRab,24.3587.586.dat,1.0
24.3587.593,RRc,24.3587.593.dat,1.0
24.3588.150,EC,24.3588.150.dat,1.0
24.3699.2586,EC,24.3699.2586.dat,1.0
24.3699.2813,RRab,24.3699.2813.dat,1.0
24.3699.2814,RRc,24.3699.2814.dat,1.0
24.3700.2824,LPV,24.3700.2824.dat,1.0
24.3700.2825,Cep_0,24.3700.2825.dat,1.0
24.3700.2840,Cep_0,24.3700.2840.dat,1.0
24.3700.2852,EC,24.3700.2852.dat,1.0
24.3700.3022,EC,24.3700.3022.dat,1.0
24.3700.3383,RRab,24.3700.3383.dat,1.0
24.3700.3622,RRab,24.3700.3622.dat,1.0
24.3700.3654,RRc,24.3700.3654.dat,1.0
24.3701.2802,LPV,24.3701.2802.dat,1.0
24.3701.2803,LPV,24.3701.2803.dat,1.0
24.3701.3510,RRab,24.3701.3510.dat,1.0
24.3701.3608,RRab,24.3701.3608.dat,1.0
24.3702.2777,Cep_0,24.3702.2777.dat,1.0
24.3702.2789,LPV,24.3702.2789.dat,1.0
24.3702.3512,RRab,24.3702.3512.dat,1.0
24.3702.3711,UNK,24.3702.3711.dat,1.0
24.3703.2554,LPV,24.3703.2554.dat,1.0
24.3703.2555,LPV,24.3703.2555.dat,1.0
24.3703.2557,LPV,24.3703.2557.dat,1.0
24.3703.2562,Cep_0,24.3703.2562.dat,1.0
24.3703.2718,EC,24.3703.2718.dat,1.0
24.3703.2996,EC,24.3703.2996.dat,1.0
24.3703.3085,RRab,24.3703.3085.dat,1.0
24.3703.3244,RRab,24.3703.3244.dat,1.0
24.3704.2574,LPV,24.3704.2574.dat,1.0
24.3704.2585,Cep_0,24.3704.2585.dat,1.0
24.3704.2593,Cep_1,24.3704.2593.dat,1.0
24.3704.2726,EC,24.3704.2726.dat,1.0
24.3705.726,RRab,24.3705.726.dat,1.0
24.3705.795,RRc,24.3705.795.dat,1.0
24.3706.22,Cep_0,24.3706.22.dat,1.0
24.3706.26,LPV,24.3706.26.dat,1.0
24.3706.28,EC,24.3706.28.dat,1.0
24.3706.31,Cep_0,24.3706.31.dat,1.0
24.3706.115,EC,24.3706.115.dat,1.0
24.3706.443,EC,24.3706.443.dat,1.0
24.3707.5,EC,24.3707.5.dat,1.0
24.3707.531,RRab,24.3707.531.dat,1.0
24.3707.557,RRab,24.3707.557.dat,1.0
24.3708.11,LPV,24.3708.11.dat,1.0
24.3708.23,Cep_0,24.3708.23.dat,1.0
24.3708.163,EC,24.3708.163.dat,1.0
24.3708.383,RRc,24.3708.383.dat,1.0
24.3708.602,RRab,24.3708.602.dat,1.0
24.3709.18,EC,24.3709.18.dat,1.0
24.3709.134,EC,24.3709.134.dat,1.0
24.3709.201,UNK,24.3709.201.dat,1.0
24.3710.257,RRab,24.3710.257.dat,1.0
24.3820.2699,LPV,24.3820.2699.dat,1.0
24.3820.2975,RRab,24.3820.2975.dat,1.0
24.3821.3526,RRab,24.3821.3526.dat,1.0
24.3821.3557,RRc,24.3821.3557.dat,1.0
24.3821.3645,RRc,24.3821.3645.dat,1.0
24.3821.3749,EC,24.3821.3749.dat,1.0
24.3822.2929,LPV,24.3822.2929.dat,1.0
24.3822.2930,LPV,24.3822.2930.dat,1.0
24.3822.2936,LPV,24.3822.2936.dat,1.0
24.3822.2938,LPV,24.3822.2938.dat,1.0
24.3822.2945,Cep_1,24.3822.2945.dat,1.0
24.3822.3167,EC,24.3822.3167.dat,1.0
24.3822.3480,EC,24.3822.3480.dat,1.0
24.3822.3926,EC,24.3822.3926.dat,1.0
24.3823.2717,LPV,24.3823.2717.dat,1.0
24.3823.2719,LPV,24.3823.2719.dat,1.0
24.3823.2721,LPV,24.3823.2721.dat,1.0
24.3823.2728,LPV,24.3823.2728.dat,1.0
24.3823.3071,EC,24.3823.3071.dat,1.0
24.3823.3253,RRab,24.3823.3253.dat,1.0
24.3823.3280,RRc,24.3823.3280.dat,1.0
24.3824.2671,LPV,24.3824.2671.dat,1.0
24.3824.2682,LPV,24.3824.2682.dat,1.0
24.3824.2763,EC,24.3824.2763.dat,1.0
24.3824.2844,EC,24.3824.2844.dat,1.0
24.3824.2903,EC,24.3824.2903.dat,1.0
24.3824.3095,EC,24.3824.3095.dat,1.0
24.3824.3113,RRab,24.3824.3113.dat,1.0
24.3824.3144,RRab,24.3824.3144.dat,1.0
24.3825.2545,EC,24.3825.2545.dat,1.0
24.3825.2698,EC,24.3825.2698.dat,1.0
24.3825.3064,RRab,24.3825.3064.dat,1.0
24.3826.334,EC,24.3826.334.dat,1.0
24.3826.378,EC,24.3826.378.dat,1.0
24.3826.783,RRab,24.3826.783.dat,1.0
24.3826.801,RRab,24.3826.801.dat,1.0
24.3826.825,RRab,24.3826.825.dat,1.0
24.3827.173,UNK,24.3827.173.dat,1.0
24.3827.534,RRab,24.3827.534.dat,1.0
24.3828.531,RRab,24.3828.531.dat,1.0
24.3829.526,RRab,24.3829.526.dat,1.0
24.3830.19,Cep_1,24.3830.19.dat,1.0
3.6233.40,EC,3.6233.40.dat,1.0
3.6233.61,EC,3.6233.61.dat,1.0
3.6233.120,EC,3.6233.120.dat,1.0
3.6233.398,RRc,3.6233.398.dat,1.0
3.6233.503,RRc,3.6233.503.dat,1.0
3.6234.15,LPV,3.6234.15.dat,1.0
3.6234.891,RRab,3.6234.891.dat,1.0
3.6234.975,RRab,3.6234.975.dat,1.0
3.6235.30,EC,3.6235.30.dat,1.0
3.6235.675,RRab,3.6235.675.dat,1.0
3.6235.787,RRab,3.6235.787.dat,1.0
3.6235.1021,RRab,3.6235.1021.dat,1.0
3.6236.529,RRab,3.6236.529.dat,1.0
3.6236.645,RRab,3.6236.645.dat,1.0
3.6236.690,RRc,3.6236.690.dat,1.0
3.6236.747,RRab,3.6236.747.dat,1.0
3.6236.752,RRab,3.6236.752.dat,1.0
3.6237.96,EC,3.6237.96.dat,1.0
3.6237.115,EC,3.6237.115.dat,1.0
3.6237.383,RRab,3.6237.383.dat,1.0
3.6237.671,RRab,3.6237.671.dat,1.0
3.6237.874,RRab,3.6237.874.dat,1.0
3.6238.425,RRab,3.6238.425.dat,1.0
3.6238.536,RRab,3.6238.536.dat,1.0
3.6238.589,RRc,3.6238.589.dat,1.0
3.6238.647,RRc,3.6238.647.dat,1.0
3.6238.678,EC,3.6238.678.dat,1.0
3.6238.718,RRab,3.6238.718.dat,1.0
3.6239.11,LPV,3.6239.11.dat,1.0
3.6239.382,RRab,3.6239.382.dat,1.0
3.6239.457,RRab,3.6239.457.dat,1.0
3.6239.593,RRab,3.6239.593.dat,1.0
3.6239.596,RRab,3.6239.596.dat,1.0
3.6240.424,RRab,3.6240.424.dat,1.0
3.6240.450,RRab,3.6240.450.dat,1.0
3.6240.470,RRc,3.6240.470.dat,1.0
3.6240.532,RRab,3.6240.532.dat,1.0
3.6241.6,EC,3.6241.6.dat,1.0
3.6241.7,EC,3.6241.7.dat,1.0
3.6241.9,LPV,3.6241.9.dat,1.0
3.6241.20,LPV,3.6241.20.dat,1.0
3.6241.389,RRab,3.6241.389.dat,1.0
3.6242.65,EC,3.6242.65.dat,1.0
3.6242.100,EC,3.6242.100.dat,1.0
3.6242.544,UNK,3.6242.544.dat,1.0
3.6242.562,RRab,3.6242.562.dat,1.0
3.6243.18,EC,3.6243.18.dat,1.0
3.6243.55,EC,3.6243.55.dat,1.0
3.6243.341,EC,3.6243.341.dat,1.0
3.6243.353,UNK,3.6243.353.dat,1.0
3.6244.85,RRab,3.6244.85.dat,1.0
3.6354.459,RRc,3.6354.459.dat,1.0
3.6355.26,LPV,3.6355.26.dat,1.0
3.6355.30,LPV,3.6355.30.dat,1.0
3.6355.232,EC,3.6355.232.dat,1.0
3.6355.577,EC,3.6355.577.dat,1.0
3.6355.664,RRab,3.6355.664.dat,1.0
3.6355.941,RRab,3.6355.941.dat,1.0
3.6355.1030,RRab,3.6355.1030.dat,1.0
3.6355.1052,RRab,3.6355.1052.dat,1.0
3.6355.1061,RRab,3.6355.1061.dat,1.0
3.6355.1080,RRab,3.6355.1080.dat,1.0
3.6355.1134,RRc,3.6355.1134.dat,1.0
3.6356.81,EC,3.6356.81.dat,1.0
3.6356.765,RRab,3.6356.765.dat,1.0
3.6356.924,RRab,3.6356.924.dat,1.0
3.6356.1217,RRab,3.6356.1217.dat,1.0
3.6357.25,EC,3.6357.25.dat,1.0
3.6357.36,Cep_0,3.6357.36.dat,1.0
3.6357.226,EC,3.6357.226.dat,1.0
3.6357.512,EC,3.6357.512.dat,1.0
3.6357.531,RRab,3.6357.531.dat,1.0
3.6357.735,RRab,3.6357.735.dat,1.0
3.6357.830,RRab,3.6357.830.dat,1.0
3.6358.29,Cep_0,3.6358.29.dat,1.0
3.6358.78,EC,3.6358.78.dat,1.0
3.6358.211,EC,3.6358.211.dat,1.0
3.6358.608,EC,3.6358.608.dat,1.0
3.6358.619,RRc,3.6358.619.dat,1.0
3.6358.661,RRab,3.6358.661.dat,1.0
3.6358.757,RRab,3.6358.757.dat,1.0
3.6358.840,RRab,3.6358.840.dat,1.0
3.6358.921,RRab,3.6358.921.dat,1.0
3.6358.924,UNK,3.6358.924.dat,1.0
3.6358.990,RRab,3.6358.990.dat,1.0
3.6359.176,LPV,3.6359.176.dat,1.0
3.6359.738,RRab,3.6359.738.dat,1.0
3.6359.747,RRab,3.6359.747.dat,1.0
3.6359.900,RRc,3.6359.900.dat,1.0
3.6360.10,LPV,3.6360.10.dat,1.0
3.6360.48,EC,3.6360.48.dat,1.0
3.6360.268,EC,3.6360.268.dat,1.0
3.6360.406,RRab,3.6360.406.dat,1.0
3.6360.647,RRab,3.6360.647.dat,1.0
3.6360.656,UNK,3.6360.656.dat,1.0
3.6361.54,EC,3.6361.54.dat,1.0
3.6361.447,RRab,3.6361.447.dat,1.0
3.6361.682,RRab,3.6361.682.dat,1.0
3.6361.699,RRab,3.6361.699.dat,1.0
3.6361.706,RRab,3.6361.706.dat,1.0
3.6362.35,LPV,3.6362.35.dat,1.0
3.6362.643,RRab,3.6362.643.dat,1.0
3.6362.673,RRab,3.6362.673.dat,1.0
3.6362.689,RRc,3.6362.689.dat,1.0
3.6362.753,RRc,3.6362.753.dat,1.0
3.6363.84,LPV,3.6363.84.dat,1.0
3.6363.142,EC,3.6363.142.dat,1.0
3.6363.526,RRab,3.6363.526.dat,1.0
3.6363.700,RRc,3.6363.700.dat,1.0
3.6364.28,LPV,3.6364.28.dat,1.0
3.6364.44,EC,3.6364.44.dat,1.0
3.6364.99,EC,3.6364.99.dat,1.0
3.6364.494,RRab,3.6364.494.dat,1.0
3.6364.514,RRab,3.6364.514.dat,1.0
3.6364.527,RRab,3.6364.527.dat,1.0
3.6364.546,RRab,3.6364.546.dat,1.0
3.6364.559,RRab,3.6364.559.dat,1.0
3.6364.584,RRc,3.6364.584.dat,1.0
3.6364.606,RRc,3.6364.606.dat,1.0
3.6364.637,RRc,3.6364.637.dat,1.0
3.6365.193,RRab,3.6365.193.dat,1.0
3.6475.37,Cep_0,3.6475.37.dat,1.0
3.6475.393,EC,3.6475.393.dat,1.0
3.6475.1200,EC,3.6475.1200.dat,1.0
3.6476.26,Cep_0,3.6476.26.dat,1.0
3.6476.52,EC,3.6476.52.dat,1.0
3.6476.858,RRab,3.6476.858.dat,1.0
3.6476.1094,RRab,3.6476.1094.dat,1.0
3.6476.1106,RRab,3.6476.1106.dat,1.0
3.6476.1379,RRab,3.6476.1379.dat,1.0
3.6477.31,EC,3.6477.31.dat,1.0
3.6477.44,Cep_0,3.6477.44.dat,1.0
3.6477.399,EC,3.6477.399.dat,1.0
3.6477.652,RRab,3.6477.652.dat,1.0
3.6477.1045,RRab,3.6477.1045.dat,1.0
3.6478.12,LPV,3.6478.12.dat,1.0
3.6478.13,LPV,3.6478.13.dat,1.0
3.6478.26,Cep_1,3.6478.26.dat,1.0
3.6478.525,RRab,3.6478.525.dat,1.0
3.6478.860,RRab,3.6478.860.dat,1.0
3.6479.146,EC,3.6479.146.dat,1.0
3.6479.366,EC,3.6479.366.dat,1.0
3.6479.558,RRab,3.6479.558.dat,1.0
3.6479.772,RRab,3.6479.772.dat,1.0
3.6479.800,RRab,3.6479.800.dat,1.0
3.6479.1096,RRab,3.6479.1096.dat,1.0
3.6480.758,RRab,3.6480.758.dat,1.0
3.6480.769,RRab,3.6480.769.dat,1.0
3.6480.805,RRab,3.6480.805.dat,1.0
3.6481.38,EC,3.6481.38.dat,1.0
3.6481.125,EC,3.6481.125.dat,1.0
3.6481.313,RRab,3.6481.313.dat,1.0
3.6481.472,EC,3.6481.472.dat,1.0
3.6481.681,RRab,3.6481.681.dat,1.0
3.6481.718,UNK,3.6481.718.dat,1.0
3.6481.749,RRab,3.6481.749.dat,1.0
3.6481.770,RRab,3.6481.770.dat,1.0
3.6481.774,RRab,3.6481.774.dat,1.0
3.6481.796,RRc,3.6481.796.dat,1.0
3.6481.809,RRab,3.6481.809.dat,1.0
3.6481.946,RRab,3.6481.946.dat,1.0
3.6481.982,RRab,3.6481.982.dat,1.0
3.6482.22,EC,3.6482.22.dat,1.0
3.6482.23,EC,3.6482.23.dat,1.0
3.6482.57,EC,3.6482.57.dat,1.0
3.6482.134,EC,3.6482.134.dat,1.0
3.6482.161,EC,3.6482.161.dat,1.0
3.6482.580,RRc,3.6482.580.dat,1.0
3.6482.1046,RRab,3.6482.1046.dat,1.0
3.6483.736,RRab,3.6483.736.dat,1.0
3.6484.101,EC,3.6484.101.dat,1.0
3.6484.311,RRab,3.6484.311.dat,1.0
3.6484.459,RRab,3.6484.459.dat,1.0
3.6484.509,RRab,3.6484.509.dat,1.0
3.6484.567,RRab,3.6484.567.dat,1.0
3.6484.600,RRab,3.6484.600.dat,1.0
3.6484.651,RRab,3.6484.651.dat,1.0
3.6484.694,RRab,3.6484.694.dat,1.0
3.6484.764,RRab,3.6484.764.dat,1.0
3.6485.107,EC,3.6485.107.dat,1.0
3.6485.345,RRab,3.6485.345.dat,1.0
3.6485.553,RRab,3.6485.553.dat,1.0
3.6485.761,RRab,3.6485.761.dat,1.0
3.6486.13,Cep_0,3.6486.13.dat,1.0
3.6486.14,EC,3.6486.14.dat,1.0
3.6596.6,EC,3.6596.6.dat,1.0
3.6596.63,EC,3.6596.63.dat,1.0
3.6596.929,RRab,3.6596.929.dat,1.0
3.6597.19,LPV,3.6597.19.dat,1.0
3.6597.266,EC,3.6597.266.dat,1.0
3.6597.348,EC,3.6597.348.dat,1.0
3.6597.627,RRab,3.6597.627.dat,1.0
3.6597.843,RRab,3.6597.843.dat,1.0
3.6597.1023,RRc,3.6597.1023.dat,1.0
3.6597.1135,RRab,3.6597.1135.dat,1.0
3.6598.11,LPV,3.6598.11.dat,1.0
3.6598.14,LPV,3.6598.14.dat,1.0
3.6598.831,RRab,3.6598.831.dat,1.0
3.6598.931,RRab,3.6598.931.dat,1.0
3.6598.939,RRc,3.6598.939.dat,1.0
3.6598.1036,RRab,3.6598.1036.dat,1.0
3.6599.276,EC,3.6599.276.dat,1.0
3.6599.752,RRab,3.6599.752.dat,1.0
3.6599.829,RRab,3.6599.829.dat,1.0
3.6600.17,EC,3.6600.17.dat,1.0
3.6600.22,LPV,3.6600.22.dat,1.0
3.6600.839,EC,3.6600.839.dat,1.0
3.6600.981,RRab,3.6600.981.dat,1.0
3.6600.1007,RRab,3.6600.1007.dat,1.0
3.6601.48,RRc,3.6601.48.dat,1.0
3.6601.310,EC,3.6601.310.dat,1.0
3.6601.458,UNK,3.6601.458.dat,1.0
3.6601.914,RRab,3.6601.914.dat,1.0
3.6601.1013,RRab,3.6601.1013.dat,1.0
3.6602.17,LPV,3.6602.17.dat,1.0
3.6602.41,Cep_1,3.6602.41.dat,1.0
3.6602.55,EC,3.6602.55.dat,1.0
3.6602.131,EC,3.6602.131.dat,1.0
3.6602.767,RRab,3.6602.767.dat,1.0
3.6602.800,RRab,3.6602.800.dat,1.0
3.6603.50,LPV,3.6603.50.dat,1.0
3.6603.171,EC,3.6603.171.dat,1.0
3.6603.358,RRab,3.6603.358.dat,1.0
3.6603.595,RRc,3.6603.595.dat,1.0
3.6603.603,RRab,3.6603.603.dat,1.0
3.6603.665,RRab,3.6603.665.dat,1.0
3.6603.795,UNK,3.6603.795.dat,1.0
3.6603.811,RRab,3.6603.811.dat,1.0
3.6603.989,RRc,3.6603.989.dat,1.0
3.6604.10,LPV,3.6604.10.dat,1.0
3.6604.24,EC,3.6604.24.dat,1.0
3.6604.43,EC,3.6604.43.dat,1.0
3.6604.575,RRab,3.6604.575.dat,1.0
3.6604.587,RRab,3.6604.587.dat,1.0
3.6604.650,RRab,3.6604.650.dat,1.0
3.6604.806,RRab,3.6604.806.dat,1.0
3.6605.58,EC,3.6605.58.dat,1.0
3.6605.111,EC,3.6605.111.dat,1.0
3.6605.124,EC,3.6605.124.dat,1.0
3.6605.127,EC,3.6605.127.dat,1.0
3.6605.471,RRab,3.6605.471.dat,1.0
3.6606.42,EC,3.6606.42.dat,1.0
3.6606.59,EC,3.6606.59.dat,1.0
3.6606.468,RRab,3.6606.468.dat,1.0
3.6606.659,RRab,3.6606.659.dat,1.0
3.6607.163,RRab,3.6607.163.dat,1.0
3.6717.628,RRc,3.6717.628.dat,1.0
3.6718.172,EC,3.6718.172.dat,1.0
3.6718.775,EC,3.6718.775.dat,1.0
3.6718.1899,EC,3.6718.1899.dat,1.0
3.6719.12,LPV,3.6719.12.dat,1.0
3.6719.16,LPV,3.6719.16.dat,1.0
3.6719.64,Cep_1,3.6719.64.dat,1.0
3.6719.120,EC,3.6719.120.dat,1.0
3.6719.531,RRab,3.6719.531.dat,1.0
3.6719.698,RRab,3.6719.698.dat,1.0
3.6719.715,RRab,3.6719.715.dat,1.0
3.6719.968,RRab,3.6719.968.dat,1.0
3.6719.1023,RRab,3.6719.1023.dat,1.0
3.6720.97,EC,3.6720.97.dat,1.0
3.6720.555,RRab,3.6720.555.dat,1.0
3.6720.820,EC,3.6720.820.dat,1.0
3.6720.1002,RRab,3.6720.1002.dat,1.0
3.6721.17,EC,3.6721.17.dat,1.0
3.6721.44,EC,3.6721.44.dat,1.0
3.6721.438,RRab,3.6721.438.dat,1.0
3.6721.849,RRab,3.6721.849.dat,1.0
3.6721.861,RRc,3.6721.861.dat,1.0
3.6721.886,RRab,3.6721.886.dat,1.0
3.6721.899,RRab,3.6721.899.dat,1.0
3.6721.1056,RRab,3.6721.1056.dat,1.0
3.6722.61,RRab,3.6722.61.dat,1.0
3.6722.66,RRc,3.6722.66.dat,1.0
3.6722.267,LPV,3.6722.267.dat,1.0
3.6722.286,EC,3.6722.286.dat,1.0
3.6722.519,RRab,3.6722.519.dat,1.0
3.6722.737,RRab,3.6722.737.dat,1.0
3.6722.913,RRab,3.6722.913.dat,1.0
3.6722.1026,RRab,3.6722.1026.dat,1.0
3.6723.558,RRab,3.6723.558.dat,1.0
3.6723.650,RRab,3.6723.650.dat,1.0
3.6723.716,RRab,3.6723.716.dat,1.0
3.6724.676,RRc,3.6724.676.dat,1.0
3.6725.112,EC,3.6725.112.dat,1.0
3.6725.281,RRab,3.6725.281.dat,1.0
3.6725.543,RRab,3.6725.543.dat,1.0
3.6726.96,EC,3.6726.96.dat,1.0
3.6726.503,RRab,3.6726.503.dat,1.0
3.6726.679,UNK,3.6726.679.dat,1.0
3.6727.13,Cep_0,3.6727.13.dat,1.0
3.6727.49,EC,3.6727.49.dat,1.0
3.6727.594,RRab,3.6727.594.dat,1.0
3.6728.14,Cep_1,3.6728.14.dat,1.0
3.6728.31,EC,3.6728.31.dat,1.0
3.6838.19,EC,3.6838.19.dat,1.0
3.6838.225,RRab,3.6838.225.dat,1.0
3.6838.231,RRab,3.6838.231.dat,1.0
3.6838.1298,RRc,3.6838.1298.dat,1.0
3.6839.1695,UNK,3.6839.1695.dat,1.0
3.6839.2073,RRc,3.6839.2073.dat,1.0
3.6839.2091,UNK,3.6839.2091.dat,1.0
3.6839.2145,RRc,3.6839.2145.dat,1.0
3.6839.2292,RRc,3.6839.2292.dat,1.0
3.6840.65,EC,3.6840.65.dat,1.0
3.6840.330,UNK,3.6840.330.dat,1.0
3.6840.1741,EC,3.6840.1741.dat,1.0
3.6840.1809,RRab,3.6840.1809.dat,1.0
3.6840.1882,RRab,3.6840.1882.dat,1.0
